date,temperature,precipitation,source
1999-01-25,-3.2310000000000003,20.320000000000107,nuka
1999-01-26,-7.231,2.540000000000036,nuka
1999-01-27,-11.231,2.5399999999998553,nuka
1999-01-28,-12.231,0.0,nuka
1999-01-29,-19.231,0.0,nuka
1999-01-30,-22.231,0.0,nuka
1999-01-31,-16.231,0.0,nuka
1999-02-01,-16.231,0.0,nuka
1999-02-02,-20.231,0.0,nuka
1999-02-03,-23.231,0.0,nuka
1999-02-04,-21.231,0.0,nuka
1999-02-05,-18.231,0.0,nuka
1999-02-06,-14.231,0.0,nuka
1999-02-07,-15.231,0.0,nuka
1999-02-08,-14.231,0.0,nuka
1999-02-09,-12.231,0.0,nuka
1999-02-10,-8.231,0.0,nuka
1999-02-11,-5.231,0.0,nuka
1999-02-12,-4.231000000000002,0.0,nuka
1999-02-13,2.7689999999999997,0.0,nuka
1999-02-14,2.7689999999999997,0.0,nuka
1999-02-15,0.7689999999999988,5.080000000000072,nuka
1999-02-16,-0.23099999999999943,30.48000000000007,nuka
1999-02-17,-0.23099999999999943,22.859999999999964,nuka
1999-02-18,-1.2310000000000003,5.079999999999892,nuka
1999-02-19,1.7689999999999992,5.080000000000072,nuka
1999-02-20,0.7689999999999988,0.0,nuka
1999-02-21,-4.231000000000002,2.540000000000036,nuka
1999-02-22,-10.231,10.159999999999963,nuka
1999-02-23,-5.231,2.540000000000036,nuka
1999-02-24,-5.231,0.0,nuka
1999-02-25,-3.2310000000000003,0.0,nuka
1999-02-26,-5.231,0.0,nuka
1999-02-27,-7.231,10.159999999999963,nuka
1999-02-28,-3.2310000000000003,5.080000000000072,nuka
1999-03-01,-2.2310000000000003,0.0,nuka
1999-03-02,-3.2310000000000003,0.0,nuka
1999-03-03,-4.231000000000002,5.079999999999892,nuka
1999-03-04,-5.231,0.0,nuka
1999-03-05,-7.231,0.0,nuka
1999-03-06,-5.231,0.0,nuka
1999-03-07,-8.231,0.0,nuka
1999-03-08,-12.231,0.0,nuka
1999-03-09,-5.231,0.0,nuka
1999-03-10,2.7689999999999997,0.0,nuka
1999-03-11,-1.2310000000000003,0.0,nuka
1999-03-12,-0.23099999999999943,17.780000000000072,nuka
1999-03-13,0.7689999999999988,27.940000000000033,nuka
1999-03-14,-4.231000000000002,7.619999999999927,nuka
1999-03-15,-10.231,5.080000000000072,nuka
1999-03-16,-12.231,25.4,nuka
1999-03-17,0.7689999999999988,0.0,nuka
1999-03-18,2.7689999999999997,0.0,nuka
1999-03-19,2.7689999999999997,0.0,nuka
1999-03-20,1.7689999999999992,12.7,nuka
1999-03-21,2.7689999999999997,30.47999999999989,nuka
1999-03-22,2.7689999999999997,25.4,nuka
1999-03-23,2.7689999999999997,5.080000000000072,nuka
1999-03-24,2.7689999999999997,7.619999999999927,nuka
1999-03-25,3.7689999999999984,5.080000000000072,nuka
1999-03-26,1.7689999999999992,5.079999999999892,nuka
1999-03-27,0.7689999999999988,22.86000000000014,nuka
1999-03-28,-1.2310000000000003,7.619999999999927,nuka
1999-03-29,-1.2310000000000003,2.540000000000036,nuka
1999-03-30,1.7689999999999992,2.540000000000036,nuka
1999-03-31,2.7689999999999997,7.619999999999927,nuka
1999-04-01,-3.2310000000000003,12.7,nuka
1999-04-02,-1.2310000000000003,12.7,nuka
1999-04-03,-2.2310000000000003,12.7,nuka
1999-04-04,2.7689999999999997,5.080000000000072,nuka
1999-04-05,-0.23099999999999943,0.0,nuka
1999-04-06,-4.231000000000002,0.0,nuka
1999-04-07,-2.2310000000000003,2.5399999999998553,nuka
1999-04-08,1.7689999999999992,2.540000000000036,nuka
1999-04-09,2.7689999999999997,0.0,nuka
1999-04-10,1.7689999999999992,0.0,nuka
1999-04-11,0.7689999999999988,0.0,nuka
1999-04-12,0.7689999999999988,5.080000000000072,nuka
1999-04-13,2.7689999999999997,2.540000000000036,nuka
1999-04-14,2.7689999999999997,0.0,nuka
1999-04-15,2.7689999999999997,2.5399999999998553,nuka
1999-04-16,5.768999999999998,12.7,nuka
1999-04-17,5.768999999999998,2.540000000000036,nuka
1999-04-18,3.7689999999999984,2.540000000000036,nuka
1999-04-19,3.7689999999999984,2.540000000000036,nuka
1999-04-20,3.7689999999999984,5.079999999999892,nuka
1999-04-21,3.7689999999999984,30.48000000000007,nuka
1999-04-22,6.769000000000002,12.7,nuka
1999-04-23,3.7689999999999984,0.0,nuka
1999-04-24,2.7689999999999997,0.0,nuka
1999-04-25,2.7689999999999997,0.0,nuka
1999-04-26,2.7689999999999997,0.0,nuka
1999-04-27,2.7689999999999997,0.0,nuka
1999-04-28,2.7689999999999997,0.0,nuka
1999-04-29,3.7689999999999984,0.0,nuka
1999-04-30,2.7689999999999997,0.0,nuka
1999-05-01,1.7689999999999992,2.540000000000036,nuka
1999-05-02,2.7689999999999997,5.079999999999892,nuka
1999-05-03,4.769,0.0,nuka
1999-05-04,3.7689999999999984,0.0,nuka
1999-05-05,4.769,0.0,nuka
1999-05-06,2.7689999999999997,0.0,nuka
1999-05-07,2.7689999999999997,0.0,nuka
1999-05-08,2.7689999999999997,0.0,nuka
1999-05-09,4.769,0.0,nuka
1999-05-10,4.769,0.0,nuka
1999-05-11,4.769,2.540000000000036,nuka
1999-05-12,6.769000000000002,12.7,nuka
1999-05-13,8.768999999999998,2.540000000000036,nuka
1999-05-14,9.769,0.0,nuka
1999-05-15,9.769,0.0,nuka
1999-05-16,6.769000000000002,0.0,nuka
1999-05-17,5.768999999999998,0.0,nuka
1999-05-18,6.769000000000002,2.540000000000036,nuka
1999-05-19,5.768999999999998,5.079999999999892,nuka
1999-05-20,6.769000000000002,5.080000000000072,nuka
1999-05-21,4.769,2.540000000000036,nuka
1999-05-22,6.769000000000002,0.0,nuka
1999-05-23,5.768999999999998,0.0,nuka
1999-05-24,6.769000000000002,0.0,nuka
1999-05-25,4.769,2.540000000000036,nuka
1999-05-26,4.769,0.0,nuka
1999-05-27,4.769,0.0,nuka
1999-05-28,4.769,0.0,nuka
1999-05-29,6.769000000000002,0.0,nuka
1999-05-30,7.769,2.5399999999998553,nuka
1999-05-31,5.768999999999998,10.160000000000144,nuka
1999-06-01,6.769000000000002,17.77999999999989,nuka
1999-06-02,7.769,0.0,nuka
1999-06-03,8.768999999999998,7.620000000000108,nuka
1999-06-04,11.769000000000002,0.0,nuka
1999-06-05,9.769,0.0,nuka
1999-06-06,8.768999999999998,0.0,nuka
1999-06-07,9.769,5.079999999999892,nuka
1999-06-08,7.769,0.0,nuka
1999-06-09,8.768999999999998,0.0,nuka
1999-06-10,9.769,0.0,nuka
1999-06-11,11.769000000000002,0.0,nuka
1999-06-12,11.769000000000002,0.0,nuka
1999-06-13,9.769,0.0,nuka
1999-06-14,9.769,0.0,nuka
1999-06-15,10.769,2.540000000000036,nuka
1999-06-16,8.768999999999998,7.619999999999927,nuka
1999-06-17,8.768999999999998,5.080000000000072,nuka
1999-06-18,8.768999999999998,2.540000000000036,nuka
1999-06-19,7.769,2.540000000000036,nuka
1999-06-20,8.768999999999998,2.5399999999998553,nuka
1999-06-21,9.769,2.540000000000036,nuka
1999-06-22,12.769,2.540000000000036,nuka
1999-06-23,11.769000000000002,2.540000000000036,nuka
1999-06-24,9.769,0.0,nuka
1999-06-25,8.768999999999998,0.0,nuka
1999-06-26,11.769000000000002,2.540000000000036,nuka
1999-06-27,11.769000000000002,0.0,nuka
1999-06-28,12.769,0.0,nuka
1999-06-29,13.768999999999998,0.0,nuka
1999-06-30,13.768999999999998,2.5399999999998553,nuka
1999-07-01,16.769000000000002,0.0,nuka
1999-07-02,19.769,0.0,nuka
1999-07-03,20.769000000000002,0.0,nuka
1999-07-04,15.769,0.0,nuka
1999-07-05,12.769,2.540000000000036,nuka
1999-07-06,12.769,0.0,nuka
1999-07-07,11.769000000000002,2.540000000000036,nuka
1999-07-08,12.769,0.0,nuka
1999-07-09,11.769000000000002,0.0,nuka
1999-07-10,11.769000000000002,0.0,nuka
1999-07-11,13.768999999999998,0.0,nuka
1999-07-12,11.769000000000002,12.7,nuka
1999-07-13,12.769,0.0,nuka
1999-07-14,12.769,0.0,nuka
1999-07-15,12.769,0.0,nuka
1999-07-16,10.769,2.540000000000036,nuka
1999-07-17,10.769,2.540000000000036,nuka
1999-07-18,13.768999999999998,2.5399999999998553,nuka
1999-07-19,12.769,2.540000000000036,nuka
1999-07-20,12.769,7.620000000000108,nuka
1999-07-21,14.769,2.5399999999998553,nuka
1999-07-22,14.769,0.0,nuka
1999-07-23,11.769000000000002,2.540000000000036,nuka
1999-07-24,11.769000000000002,0.0,nuka
1999-07-25,12.769,0.0,nuka
1999-07-26,11.769000000000002,2.540000000000036,nuka
1999-07-27,15.769,5.080000000000072,nuka
1999-07-28,14.769,0.0,nuka
1999-07-29,13.768999999999998,0.0,nuka
1999-07-30,14.769,0.0,nuka
1999-07-31,14.769,2.5399999999998553,nuka
1999-08-01,14.769,0.0,nuka
1999-08-02,14.769,2.540000000000036,nuka
1999-08-03,12.769,0.0,nuka
1999-08-04,13.768999999999998,0.0,nuka
1999-08-05,12.769,2.540000000000036,nuka
1999-08-06,11.769000000000002,20.319999999999926,nuka
1999-08-07,11.769000000000002,38.099999999999994,nuka
1999-08-08,11.769000000000002,10.160000000000144,nuka
1999-08-09,12.769,5.079999999999892,nuka
1999-08-10,12.769,0.0,nuka
1999-08-11,12.769,2.540000000000036,nuka
1999-08-12,14.769,0.0,nuka
1999-08-13,12.769,2.540000000000036,nuka
1999-08-14,11.769000000000002,5.079999999999892,nuka
1999-08-15,13.768999999999998,0.0,nuka
1999-08-16,15.769,0.0,nuka
1999-08-17,13.768999999999998,5.080000000000072,nuka
1999-08-18,12.769,0.0,nuka
1999-08-19,10.769,2.540000000000036,nuka
1999-08-20,10.769,0.0,nuka
1999-08-21,10.769,5.079999999999892,nuka
1999-08-22,10.769,30.48000000000007,nuka
1999-08-23,10.769,12.7,nuka
1999-08-24,9.769,5.080000000000072,nuka
1999-08-25,10.769,12.7,nuka
1999-08-26,11.769000000000002,2.5399999999998553,nuka
1999-08-27,14.769,10.160000000000144,nuka
1999-08-28,11.769000000000002,2.5399999999998553,nuka
1999-08-29,11.769000000000002,2.5400000000002163,nuka
1999-08-30,11.769000000000002,0.0,nuka
1999-08-31,11.769000000000002,0.0,nuka
1999-09-01,11.769000000000002,0.0,nuka
1999-09-02,9.769,2.5399999999998553,nuka
1999-09-03,8.768999999999998,5.080000000000072,nuka
1999-09-04,10.769,25.4,nuka
1999-09-05,10.769,10.159999999999783,nuka
1999-09-06,10.769,2.5400000000002163,nuka
1999-09-07,11.769000000000002,0.0,nuka
1999-09-08,11.769000000000002,0.0,nuka
1999-09-09,10.769,2.5399999999998553,nuka
1999-09-10,10.769,0.0,nuka
1999-09-11,10.769,0.0,nuka
1999-09-12,8.768999999999998,17.780000000000072,nuka
1999-09-13,9.769,2.5399999999998553,nuka
1999-09-14,9.769,25.4,nuka
1999-09-15,8.768999999999998,25.4,nuka
1999-09-16,10.769,15.240000000000215,nuka
1999-09-17,9.769,0.0,nuka
1999-09-18,8.768999999999998,99.05999999999977,nuka
1999-09-19,7.769,25.4,nuka
1999-09-20,6.769000000000002,25.4,nuka
1999-09-21,8.768999999999998,20.320000000000288,nuka
1999-09-22,9.769,33.019999999999925,nuka
1999-09-23,8.768999999999998,20.319999999999926,nuka
1999-09-24,7.769,7.619999999999927,nuka
1999-09-25,6.769000000000002,0.0,nuka
1999-09-26,6.769000000000002,2.5400000000002163,nuka
1999-09-27,6.769000000000002,0.0,nuka
1999-09-28,6.769000000000002,0.0,nuka
1999-09-29,8.768999999999998,2.5399999999998553,nuka
1999-09-30,8.768999999999998,0.0,nuka
1999-10-01,8.768999999999998,0.0,nuka
1999-10-02,7.769,25.4,nuka
1999-10-03,5.768999999999998,71.11999999999999,nuka
1999-10-04,5.768999999999998,15.240000000000013,nuka
1999-10-05,4.769,7.619999999999995,nuka
1999-10-06,7.769,15.23999999999999,nuka
1999-10-07,5.768999999999998,15.240000000000013,nuka
1999-10-08,3.7689999999999984,7.619999999999995,nuka
1999-10-09,4.769,30.480000000000004,nuka
1999-10-10,3.7689999999999984,40.639999999999986,nuka
1999-10-11,4.769,5.079999999999981,nuka
1999-10-12,3.7689999999999984,7.620000000000018,nuka
1999-10-13,2.7689999999999997,15.23999999999999,nuka
1999-10-14,1.7689999999999992,7.620000000000018,nuka
1999-10-15,3.7689999999999984,5.079999999999981,nuka
1999-10-16,2.7689999999999997,15.23999999999999,nuka
1999-10-17,5.768999999999998,2.540000000000036,nuka
1999-10-18,7.769,2.5399999999999907,nuka
1999-10-19,4.769,55.87999999999998,nuka
1999-10-20,3.7689999999999984,7.620000000000018,nuka
1999-10-21,3.7689999999999984,25.4,nuka
1999-10-22,2.7689999999999997,0.0,nuka
1999-10-23,1.7689999999999992,0.0,nuka
1999-10-24,1.7689999999999992,0.0,nuka
1999-10-25,1.7689999999999992,2.5399999999999907,nuka
1999-10-26,-0.23099999999999943,0.0,nuka
1999-10-27,-0.23099999999999943,0.0,nuka
1999-10-28,-3.2310000000000003,0.0,nuka
1999-10-29,-3.2310000000000003,12.7,nuka
1999-10-30,-3.2310000000000003,2.5399999999999907,nuka
1999-10-31,-3.2310000000000003,10.160000000000009,nuka
1999-11-01,-3.2310000000000003,7.620000000000018,nuka
1999-11-02,-6.231,2.539999999999946,nuka
1999-11-03,-5.231,2.540000000000036,nuka
1999-11-04,2.7689999999999997,0.0,nuka
1999-11-05,2.7689999999999997,7.620000000000018,nuka
1999-11-06,2.7689999999999997,0.0,nuka
1999-11-07,2.7689999999999997,5.079999999999981,nuka
1999-11-08,0.7689999999999988,7.620000000000018,nuka
1999-11-09,-0.23099999999999943,2.539999999999946,nuka
1999-11-10,-1.2310000000000003,0.0,nuka
1999-11-11,-1.2310000000000003,0.0,nuka
1999-11-12,2.7689999999999997,0.0,nuka
1999-11-13,2.7689999999999997,0.0,nuka
1999-11-14,2.7689999999999997,10.160000000000053,nuka
1999-11-15,2.7689999999999997,2.539999999999946,nuka
1999-11-16,-1.2310000000000003,0.0,nuka
1999-11-17,-1.2310000000000003,0.0,nuka
1999-11-18,2.7689999999999997,0.0,nuka
1999-11-19,3.7689999999999984,0.0,nuka
1999-11-20,2.7689999999999997,2.540000000000036,nuka
1999-11-21,2.7689999999999997,10.159999999999963,nuka
1999-11-22,0.7689999999999988,17.780000000000072,nuka
1999-11-23,-1.2310000000000003,5.079999999999981,nuka
1999-11-24,-1.2310000000000003,22.859999999999964,nuka
1999-11-25,-1.2310000000000003,10.160000000000053,nuka
1999-11-26,1.7689999999999992,0.0,nuka
1999-11-27,-2.2310000000000003,0.0,nuka
1999-11-28,-4.231000000000002,0.0,nuka
1999-11-29,-5.231,0.0,nuka
1999-11-30,-3.2310000000000003,0.0,nuka
1999-12-01,-2.2310000000000003,0.0,nuka
1999-12-02,-1.2310000000000003,2.539999999999946,nuka
1999-12-03,2.7689999999999997,2.540000000000036,nuka
1999-12-04,2.7689999999999997,17.77999999999998,nuka
1999-12-05,0.7689999999999988,2.540000000000036,nuka
1999-12-06,-2.2310000000000003,2.539999999999946,nuka
1999-12-07,-6.231,2.540000000000036,nuka
1999-12-08,-8.231,2.539999999999946,nuka
1999-12-09,-6.231,2.540000000000036,nuka
1999-12-10,-0.23099999999999943,2.540000000000036,nuka
1999-12-11,-4.231000000000002,15.239999999999945,nuka
1999-12-12,-6.231,5.079999999999981,nuka
1999-12-13,-8.231,2.540000000000036,nuka
1999-12-14,-7.231,2.540000000000036,nuka
1999-12-15,-8.231,5.079999999999981,nuka
1999-12-16,-10.231,0.0,nuka
1999-12-17,-9.231,2.539999999999946,nuka
1999-12-18,-0.23099999999999943,2.540000000000036,nuka
1999-12-19,2.7689999999999997,10.159999999999963,nuka
1999-12-20,-0.23099999999999943,20.320000000000018,nuka
1999-12-21,3.7689999999999984,5.079999999999981,nuka
1999-12-22,2.7689999999999997,30.48000000000007,nuka
1999-12-23,-6.231,50.8,nuka
1999-12-24,-7.231,5.079999999999981,nuka
1999-12-25,2.7689999999999997,5.079999999999981,nuka
1999-12-26,3.7689999999999984,12.7,nuka
1999-12-27,2.7689999999999997,10.159999999999963,nuka
1999-12-28,-2.2310000000000003,12.7,nuka
1999-12-29,-7.231,0.0,nuka
1999-12-30,-11.231,0.0,nuka
1999-12-31,-10.231,0.0,nuka
2000-01-01,-11.231,0.0,nuka
2000-01-02,-4.231000000000002,0.0,nuka
2000-01-03,-5.231,2.540000000000036,nuka
2000-01-04,-8.231,15.240000000000036,nuka
2000-01-05,-7.231,2.539999999999946,nuka
2000-01-06,-6.231,0.0,nuka
2000-01-07,-2.2310000000000003,7.620000000000018,nuka
2000-01-08,-7.231,5.079999999999981,nuka
2000-01-09,-7.231,5.079999999999981,nuka
2000-01-10,-11.231,7.620000000000018,nuka
2000-01-11,-12.231,0.0,nuka
2000-01-12,-9.231,0.0,nuka
2000-01-13,-12.231,0.0,nuka
2000-01-14,-7.231,0.0,nuka
2000-01-15,-5.231,2.540000000000036,nuka
2000-01-16,-8.231,12.699999999999909,nuka
2000-01-17,-4.231000000000002,2.540000000000036,nuka
2000-01-18,1.7689999999999992,0.0,nuka
2000-01-19,2.7689999999999997,12.7,nuka
2000-01-20,-0.23099999999999943,10.159999999999963,nuka
2000-01-21,0.7689999999999988,2.540000000000036,nuka
2000-01-22,-0.23099999999999943,0.0,nuka
2000-01-23,2.7689999999999997,0.0,nuka
2000-01-24,1.7689999999999992,0.0,nuka
2000-01-25,-2.2310000000000003,0.0,nuka
2000-01-26,1.7689999999999992,0.0,nuka
2000-01-27,0.7689999999999988,0.0,nuka
2000-01-28,-6.231,7.620000000000108,nuka
2000-01-29,-10.231,22.859999999999964,nuka
2000-01-30,-8.231,10.159999999999963,nuka
2000-01-31,-6.231,2.540000000000036,nuka
2000-02-01,-4.231000000000002,12.7,nuka
2000-02-02,2.7689999999999997,33.019999999999925,nuka
2000-02-03,2.7689999999999997,22.859999999999964,nuka
2000-02-04,1.7689999999999992,15.240000000000036,nuka
2000-02-05,3.7689999999999984,17.780000000000072,nuka
2000-02-06,3.7689999999999984,0.0,nuka
2000-02-07,4.769,0.0,nuka
2000-02-08,3.7689999999999984,0.0,nuka
2000-02-09,3.7689999999999984,2.540000000000036,nuka
2000-02-10,2.7689999999999997,0.0,nuka
2000-02-11,2.7689999999999997,0.0,nuka
2000-02-12,1.7689999999999992,0.0,nuka
2000-02-13,-2.2310000000000003,2.5399999999998553,nuka
2000-02-14,-3.2310000000000003,0.0,nuka
2000-02-15,1.7689999999999992,0.0,nuka
2000-02-16,2.7689999999999997,0.0,nuka
2000-02-17,2.7689999999999997,7.620000000000108,nuka
2000-02-18,2.7689999999999997,7.619999999999927,nuka
2000-02-19,2.7689999999999997,7.620000000000108,nuka
2000-02-20,2.7689999999999997,5.079999999999892,nuka
2000-02-21,0.7689999999999988,0.0,nuka
2000-02-22,-5.231,2.540000000000036,nuka
2000-02-23,-1.2310000000000003,10.159999999999963,nuka
2000-02-24,1.7689999999999992,2.540000000000036,nuka
2000-02-25,-0.23099999999999943,20.319999999999926,nuka
2000-02-26,1.7689999999999992,5.080000000000072,nuka
2000-02-27,2.7689999999999997,2.540000000000036,nuka
2000-02-28,2.7689999999999997,2.540000000000036,nuka
2000-02-29,2.7689999999999997,5.079999999999892,nuka
2000-03-01,2.7689999999999997,20.320000000000107,nuka
2000-03-02,2.7689999999999997,2.5399999999998553,nuka
2000-03-03,2.7689999999999997,2.540000000000036,nuka
2000-03-04,2.7689999999999997,2.540000000000036,nuka
2000-03-05,2.7689999999999997,0.0,nuka
2000-03-06,2.7689999999999997,2.540000000000036,nuka
2000-03-07,0.7689999999999988,0.0,nuka
2000-03-08,1.7689999999999992,0.0,nuka
2000-03-09,2.7689999999999997,0.0,nuka
2000-03-10,1.7689999999999992,0.0,nuka
2000-03-11,2.7689999999999997,0.0,nuka
2000-03-12,2.7689999999999997,10.159999999999963,nuka
2000-03-13,2.7689999999999997,0.0,nuka
2000-03-14,2.7689999999999997,20.319999999999926,nuka
2000-03-15,2.7689999999999997,22.86000000000014,nuka
2000-03-16,2.7689999999999997,10.159999999999963,nuka
2000-03-17,2.7689999999999997,7.619999999999927,nuka
2000-03-18,-0.23099999999999943,5.080000000000072,nuka
2000-03-19,1.7689999999999992,0.0,nuka
2000-03-20,2.7689999999999997,7.619999999999927,nuka
2000-03-21,2.7689999999999997,12.7,nuka
2000-03-22,2.7689999999999997,7.620000000000108,nuka
2000-03-23,2.7689999999999997,5.079999999999892,nuka
2000-03-24,2.7689999999999997,12.7,nuka
2000-03-25,-2.2310000000000003,5.080000000000072,nuka
2000-03-26,-2.2310000000000003,0.0,nuka
2000-03-27,-10.231,0.0,nuka
2000-03-28,-6.231,0.0,nuka
2000-03-29,2.7689999999999997,2.540000000000036,nuka
2000-03-30,2.7689999999999997,33.019999999999925,nuka
2000-03-31,-0.23099999999999943,12.7,nuka
2000-04-01,-3.2310000000000003,12.7,nuka
2000-04-02,3.7689999999999984,2.540000000000036,nuka
2000-04-03,2.7689999999999997,12.7,nuka
2000-04-04,2.7689999999999997,0.0,nuka
2000-04-05,1.7689999999999992,5.079999999999892,nuka
2000-04-06,1.7689999999999992,0.0,nuka
2000-04-07,1.7689999999999992,0.0,nuka
2000-04-08,0.7689999999999988,2.540000000000036,nuka
2000-04-09,1.7689999999999992,5.080000000000072,nuka
2000-04-10,2.7689999999999997,2.540000000000036,nuka
2000-04-11,3.7689999999999984,2.5399999999998553,nuka
2000-04-12,3.7689999999999984,2.540000000000036,nuka
2000-04-13,4.769,0.0,nuka
2000-04-14,3.7689999999999984,0.0,nuka
2000-04-15,6.769000000000002,2.540000000000036,nuka
2000-04-16,4.769,0.0,nuka
2000-04-17,3.7689999999999984,7.619999999999927,nuka
2000-04-18,4.769,2.540000000000036,nuka
2000-04-19,2.7689999999999997,20.320000000000107,nuka
2000-04-20,3.7689999999999984,25.4,nuka
2000-04-21,3.7689999999999984,7.619999999999927,nuka
2000-04-22,3.7689999999999984,2.540000000000036,nuka
2000-04-23,2.7689999999999997,0.0,nuka
2000-04-24,2.7689999999999997,0.0,nuka
2000-04-25,2.7689999999999997,0.0,nuka
2000-04-26,3.7689999999999984,0.0,nuka
2000-04-27,2.7689999999999997,0.0,nuka
2000-04-28,2.7689999999999997,0.0,nuka
2000-04-29,4.769,0.0,nuka
2000-04-30,4.769,0.0,nuka
2000-05-01,4.769,0.0,nuka
2000-05-02,4.769,2.540000000000036,nuka
2000-05-03,5.768999999999998,2.5399999999998553,nuka
2000-05-04,4.769,0.0,nuka
2000-05-05,4.769,0.0,nuka
2000-05-06,5.768999999999998,0.0,nuka
2000-05-07,3.7689999999999984,0.0,nuka
2000-05-08,5.768999999999998,12.7,nuka
2000-05-09,5.768999999999998,5.080000000000072,nuka
2000-05-10,5.768999999999998,0.0,nuka
2000-05-11,6.769000000000002,0.0,nuka
2000-05-12,7.769,0.0,nuka
2000-05-13,5.768999999999998,0.0,nuka
2000-05-14,4.769,0.0,nuka
2000-05-15,4.769,0.0,nuka
2000-05-16,5.768999999999998,0.0,nuka
2000-05-17,4.769,0.0,nuka
2000-05-18,4.769,2.540000000000036,nuka
2000-05-19,3.7689999999999984,15.240000000000036,nuka
2000-05-20,3.7689999999999984,7.619999999999927,nuka
2000-05-21,4.769,17.780000000000072,nuka
2000-05-22,6.769000000000002,2.5399999999998553,nuka
2000-05-23,5.768999999999998,0.0,nuka
2000-05-24,5.768999999999998,5.080000000000072,nuka
2000-05-25,6.769000000000002,2.540000000000036,nuka
2000-05-26,7.769,0.0,nuka
2000-05-27,9.769,0.0,nuka
2000-05-28,8.768999999999998,0.0,nuka
2000-05-29,7.769,0.0,nuka
2000-05-30,5.768999999999998,0.0,nuka
2000-05-31,6.769000000000002,0.0,nuka
2000-06-01,8.768999999999998,0.0,nuka
2000-06-02,6.769000000000002,0.0,nuka
2000-06-03,8.768999999999998,0.0,nuka
2000-06-04,8.768999999999998,0.0,nuka
2000-06-05,11.769000000000002,0.0,nuka
2000-06-06,7.769,5.079999999999892,nuka
2000-06-07,6.769000000000002,0.0,nuka
2000-06-08,6.769000000000002,30.48000000000007,nuka
2000-06-09,8.768999999999998,20.319999999999926,nuka
2000-06-10,7.769,2.540000000000036,nuka
2000-06-11,7.769,0.0,nuka
2000-06-12,8.768999999999998,10.159999999999963,nuka
2000-06-13,7.769,0.0,nuka
2000-06-14,6.769000000000002,5.080000000000072,nuka
2000-06-15,5.768999999999998,5.080000000000072,nuka
2000-06-16,5.997070175438595,20.319999999999926,nuka
2000-06-17,6.225140350877191,5.080000000000072,nuka
2000-06-18,6.453210526315788,0.0,nuka
2000-06-19,,7.619999999999927,nuka
2000-06-20,,25.4,nuka
2000-06-21,,12.7,nuka
2000-06-22,,2.5399999999998553,nuka
2000-06-23,,0.0,nuka
2000-06-24,,0.0,nuka
2000-06-25,,0.0,nuka
2000-06-26,,0.0,nuka
2000-06-27,,0.0,nuka
2000-06-28,,0.0,nuka
2000-06-29,,0.0,nuka
2000-06-30,,0.0,nuka
2000-07-01,,0.0,nuka
2000-07-02,,0.0,nuka
2000-07-03,,0.0,nuka
2000-07-04,,0.0,nuka
2000-07-05,,0.0,nuka
2000-07-06,,5.080000000000072,nuka
2000-07-07,,2.5400000000002163,nuka
2000-07-08,,0.0,nuka
2000-07-09,,0.0,nuka
2000-07-10,,0.0,nuka
2000-07-11,,2.5399999999998553,nuka
2000-07-12,,0.0,nuka
2000-07-13,,0.0,nuka
2000-07-14,,0.0,nuka
2000-07-15,,0.0,nuka
2000-07-16,,5.080000000000072,nuka
2000-07-17,,5.080000000000072,nuka
2000-07-18,,2.5399999999998553,nuka
2000-07-19,,0.0,nuka
2000-07-20,,2.5399999999998553,nuka
2000-07-21,,2.5400000000002163,nuka
2000-07-22,,2.5399999999998553,nuka
2000-07-23,,0.0,nuka
2000-07-24,,0.0,nuka
2000-07-25,,2.5400000000002163,nuka
2000-07-26,,2.5399999999998553,nuka
2000-07-27,,0.0,nuka
2000-07-28,,0.0,nuka
2000-07-29,,22.86000000000014,nuka
2000-07-30,,20.319999999999926,nuka
2000-07-31,,20.319999999999926,nuka
2000-08-01,,12.7,nuka
2000-08-02,,30.48000000000007,nuka
2000-08-03,,35.55999999999978,nuka
2000-08-04,,2.5400000000002163,nuka
2000-08-05,,15.239999999999855,nuka
2000-08-06,,0.0,nuka
2000-08-07,,0.0,nuka
2000-08-08,,0.0,nuka
2000-08-09,,0.0,nuka
2000-08-10,,0.0,nuka
2000-08-11,18.769,0.0,nuka
2000-08-12,17.769,0.0,nuka
2000-08-13,14.769,0.0,nuka
2000-08-14,16.769000000000002,5.080000000000072,nuka
2000-08-15,13.768999999999998,5.080000000000072,nuka
2000-08-16,13.768999999999998,0.0,nuka
2000-08-17,14.769,0.0,nuka
2000-08-18,12.769,0.0,nuka
2000-08-19,11.769000000000002,2.5399999999998553,nuka
2000-08-20,10.769,0.0,nuka
2000-08-21,10.769,2.5400000000002163,nuka
2000-08-22,11.769000000000002,0.0,nuka
2000-08-23,10.769,0.0,nuka
2000-08-24,10.769,2.5399999999998553,nuka
2000-08-25,10.769,0.0,nuka
2000-08-26,10.769,0.0,nuka
2000-08-27,9.769,0.0,nuka
2000-08-28,12.769,5.080000000000072,nuka
2000-08-29,11.769000000000002,0.0,nuka
2000-08-30,8.768999999999998,0.0,nuka
2000-08-31,10.769,17.780000000000072,nuka
2000-09-01,10.769,0.0,nuka
2000-09-02,7.769,2.5399999999998553,nuka
2000-09-03,7.769,0.0,nuka
2000-09-04,8.768999999999998,0.0,nuka
2000-09-05,8.768999999999998,2.5399999999998553,nuka
2000-09-06,8.768999999999998,0.0,nuka
2000-09-07,10.769,0.0,nuka
