date,temperature,precipitation,temp_source,precip_source
2002-09-29,4.000000000000002,0.0,nuka,nuka
2002-09-30,5.343200000000001,2.5399999999998553,mfb,nuka
2002-10-01,3.367400000000001,0.0,mfb,nuka
2002-10-02,4.794800000000001,12.7,mfb,nuka
2002-10-03,4.000000000000002,0.0,nuka,nuka
2002-10-04,4.000000000000002,0.0,nuka,nuka
2002-10-05,5.999999999999998,0.0,nuka,nuka
2002-10-06,5.999999999999998,2.539999999999999,nuka,nuka
2002-10-07,2.999999999999999,15.239999999999998,nuka,nuka
2002-10-08,2.999999999999999,7.620000000000001,nuka,nuka
2002-10-09,2.999999999999999,0.0,nuka,nuka
2002-10-10,5.0,0.0,nuka,nuka
2002-10-11,5.0,2.5400000000000023,nuka,nuka
2002-10-12,5.999999999999998,40.64,nuka,nuka
2002-10-13,5.0,2.5399999999999907,nuka,nuka
2002-10-14,5.0,40.640000000000015,nuka,nuka
2002-10-15,5.0,30.47999999999998,nuka,nuka
2002-10-16,5.0,27.940000000000012,nuka,nuka
2002-10-17,7.000000000000001,2.5399999999999907,nuka,nuka
2002-10-18,8.0,7.619999999999995,nuka,nuka
2002-10-19,5.999999999999998,12.7,nuka,nuka
2002-10-20,5.999999999999998,38.099999999999994,nuka,nuka
2002-10-21,7.000000000000001,40.639999999999986,nuka,nuka
2002-10-22,7.000000000000001,20.320000000000018,nuka,nuka
2002-10-23,2.999999999999999,109.22000000000001,nuka,nuka
2002-10-24,2.999999999999999,177.79999999999998,nuka,nuka
2002-10-25,2.999999999999999,45.72000000000001,nuka,nuka
2002-10-26,2.999999999999999,60.95999999999996,nuka,nuka
2002-10-27,4.000000000000002,0.0,nuka,nuka
2002-10-28,5.999999999999998,0.0,nuka,nuka
2002-10-29,5.999999999999998,38.099999999999994,nuka,nuka
2002-10-30,5.0,55.87999999999998,nuka,nuka
2002-10-31,5.0,2.540000000000036,nuka,nuka
2002-11-01,5.0,22.860000000000053,nuka,nuka
2002-11-02,5.999999999999998,5.079999999999892,nuka,nuka
2002-11-03,5.999999999999998,15.240000000000036,nuka,nuka
2002-11-04,7.000000000000001,27.940000000000033,nuka,nuka
2002-11-05,4.000000000000002,33.019999999999925,nuka,nuka
2002-11-06,4.000000000000002,144.78000000000006,nuka,nuka
2002-11-07,2.000000000000001,35.55999999999996,nuka,nuka
2002-11-08,0.0,2.540000000000036,nuka,nuka
2002-11-09,0.0,0.0,nuka,nuka
2002-11-10,2.000000000000001,0.0,nuka,nuka
2002-11-11,2.999999999999999,2.540000000000036,nuka,nuka
2002-11-12,0.9999999999999984,12.7,nuka,nuka
2002-11-13,0.0,2.5399999999998553,nuka,nuka
2002-11-14,-1.0000000000000004,0.0,nuka,nuka
2002-11-15,0.0,12.7,nuka,nuka
2002-11-16,0.0,20.320000000000107,nuka,nuka
2002-11-17,0.9999999999999984,7.619999999999927,nuka,nuka
2002-11-18,1.2222222222222239,12.7,nuka,nuka
2002-11-19,1.2222222222222239,25.4,nuka,nuka
2002-11-20,1.5822999999999987,20.320000000000107,mfb,nuka
2002-11-21,1.8888888888888882,45.71999999999993,nuka,nuka
2002-11-22,4.500000000000001,7.619999999999927,nuka,nuka
2002-11-23,4.388888888888888,48.26000000000014,nuka,nuka
2002-11-24,1.7777777777777795,132.07999999999987,nuka,nuka
2002-11-25,3.3888888888888897,43.18000000000007,nuka,nuka
2002-11-26,0.78,22.859999999999964,mfb,nuka
2002-11-27,2.1111111111111094,27.940000000000033,nuka,nuka
2002-11-28,1.722222222222223,0.0,nuka,nuka
2002-11-29,4.2777777777777795,15.240000000000036,nuka,nuka
2002-11-30,4.2777777777777795,86.35999999999977,nuka,nuka
2002-12-01,2.6111111111111125,38.099999999999994,nuka,nuka
2002-12-02,3.2222222222222205,5.080000000000072,nuka,nuka
2002-12-03,5.277777777777778,12.7,nuka,nuka
2002-12-04,4.222222222222223,101.6,nuka,nuka
2002-12-05,5.38888888888889,101.6,nuka,nuka
2002-12-06,4.222222222222223,20.319999999999926,nuka,nuka
2002-12-07,2.2777777777777786,2.5400000000002163,nuka,nuka
2002-12-08,3.4999999999999982,5.080000000000072,nuka,nuka
2002-12-09,2.8888888888888906,7.619999999999927,nuka,nuka
2002-12-10,-0.11111111111111072,35.55999999999978,nuka,nuka
2002-12-11,-1.2777777777777781,5.080000000000072,nuka,nuka
2002-12-12,-1.722222222222223,0.0,nuka,nuka
2002-12-13,-3.111111111111112,2.5400000000002163,nuka,nuka
2002-12-14,-5.499999999999999,10.159999999999783,nuka,nuka
2002-12-15,-6.111111111111111,15.240000000000215,nuka,nuka
2002-12-16,-7.111111111111111,17.77999999999971,nuka,nuka
2002-12-17,-5.888888888888889,0.0,nuka,nuka
2002-12-18,-2.6111111111111107,12.7,nuka,nuka
2002-12-19,-1.722222222222223,5.080000000000072,nuka,nuka
2002-12-20,-0.777777777777777,2.5400000000002163,nuka,nuka
2002-12-21,-0.8888888888888897,12.7,nuka,nuka
2002-12-22,-0.8581000000000004,7.619999999999927,mfb,nuka
2002-12-23,-0.2777777777777778,7.619999999999927,nuka,nuka
2002-12-24,-3.277777777777777,15.239999999999855,nuka,nuka
2002-12-25,-7.111111111111111,2.5400000000002163,nuka,nuka
2002-12-26,-10.6753,0.0,mfb,nuka
2002-12-27,-10.777777777777779,0.0,nuka,nuka
2002-12-28,-9.38888888888889,0.0,nuka,nuka
2002-12-29,-5.722222222222222,0.0,nuka,nuka
2002-12-30,-9.88888888888889,22.859999999999783,nuka,nuka
2002-12-31,-11.5,0.0,nuka,nuka
2003-01-01,-8.277777777777779,0.0,nuka,nuka
2003-01-02,-0.777777777777777,0.0,nuka,nuka
2003-01-03,0.2777777777777778,0.0,nuka,nuka
2003-01-04,-4.277777777777778,30.48000000000007,nuka,nuka
2003-01-05,-11.5,0.0,nuka,nuka
2003-01-06,-14.222222222222221,0.0,nuka,nuka
2003-01-07,-11.38888888888889,0.0,nuka,nuka
2003-01-08,0.7222222222222207,0.0,nuka,nuka
2003-01-09,1.2777777777777761,15.240000000000215,nuka,nuka
2003-01-10,2.6111111111111125,10.159999999999783,nuka,nuka
2003-01-11,2.8888888888888906,12.7,nuka,nuka
2003-01-12,2.7222222222222214,5.080000000000072,nuka,nuka
2003-01-13,1.3888888888888888,12.7,nuka,nuka
2003-01-14,1.2222222222222239,2.5399999999998553,nuka,nuka
2003-01-15,2.7222222222222214,0.0,nuka,nuka
2003-01-16,2.7222222222222214,7.620000000000289,nuka,nuka
2003-01-17,2.000000000000001,7.619999999999927,nuka,nuka
2003-01-18,-0.3888888888888885,15.239999999999855,nuka,nuka
2003-01-19,2.8888888888888906,2.5400000000002163,nuka,nuka
2003-01-20,1.8888888888888882,5.0799999999997105,nuka,nuka
2003-01-21,-7.722222222222222,5.080000000000072,nuka,nuka
2003-01-22,-7.722222222222222,0.0,nuka,nuka
2003-01-23,-0.8888888888888897,7.619999999999927,nuka,nuka
2003-01-24,0.22222222222222143,0.0,nuka,nuka
2003-01-25,0.777777777777777,0.0,nuka,nuka
2003-01-26,-0.22222222222222143,0.0,nuka,nuka
2003-01-27,1.1111111111111112,0.0,nuka,nuka
2003-01-28,1.722222222222223,7.620000000000289,nuka,nuka
2003-01-29,2.1111111111111094,10.159999999999783,nuka,nuka
2003-01-30,0.4999999999999992,7.619999999999927,nuka,nuka
2003-01-31,-0.2777777777777778,5.080000000000072,nuka,nuka
2003-02-01,-0.9031000000000002,50.8,mfb,nuka
2003-02-02,-1.6111111111111103,25.4,nuka,nuka
2003-02-03,1.7777777777777795,2.5400000000002163,nuka,nuka
2003-02-04,2.3888888888888875,5.0799999999997105,nuka,nuka
2003-02-05,2.3888888888888875,55.88000000000007,nuka,nuka
2003-02-06,1.1111111111111112,0.0,nuka,nuka
2003-02-07,2.3888888888888875,2.5400000000002163,nuka,nuka
2003-02-08,1.2777777777777761,5.0799999999997105,nuka,nuka
2003-02-09,2.2222222222222223,7.620000000000289,nuka,nuka
2003-02-10,2.1111111111111094,2.5399999999998553,nuka,nuka
2003-02-11,1.6111111111111103,5.080000000000072,nuka,nuka
2003-02-12,0.7222222222222207,17.780000000000072,nuka,nuka
2003-02-13,0.2777777777777778,2.5399999999998553,nuka,nuka
2003-02-14,-0.11111111111111072,2.5399999999998553,nuka,nuka
2003-02-15,-3.3888888888888897,2.5400000000002163,nuka,nuka
2003-02-16,-3.7777777777777777,2.5399999999998553,nuka,nuka
2003-02-17,-1.6111111111111103,0.0,nuka,nuka
2003-02-18,-1.2777777777777781,0.0,nuka,nuka
2003-02-19,-4.777777777777779,0.0,nuka,nuka
2003-02-20,-2.000000000000001,0.0,nuka,nuka
2003-02-21,-0.22222222222222143,0.0,nuka,nuka
2003-02-22,0.6111111111111119,0.0,nuka,nuka
2003-02-23,0.6111111111111119,7.619999999999927,nuka,nuka
2003-02-24,0.7222222222222207,17.780000000000072,nuka,nuka
2003-02-25,0.777777777777777,7.619999999999927,nuka,nuka
2003-02-26,0.4999999999999992,7.620000000000289,nuka,nuka
2003-02-27,-0.11111111111111072,5.0799999999997105,nuka,nuka
2003-02-28,0.7222222222222207,0.0,nuka,nuka
2003-03-01,1.6111111111111103,0.0,nuka,nuka
2003-03-02,1.7777777777777795,0.0,nuka,nuka
2003-03-03,2.6111111111111125,0.0,nuka,nuka
2003-03-04,0.6111111111111119,0.0,nuka,nuka
2003-03-05,-2.5,0.0,nuka,nuka
2003-03-06,-5.611111111111112,7.620000000000289,nuka,nuka
2003-03-07,-5.722222222222222,7.619999999999927,nuka,nuka
2003-03-08,-5.277777777777778,0.0,nuka,nuka
2003-03-09,-5.722222222222222,0.0,nuka,nuka
2003-03-10,-7.000000000000001,0.0,nuka,nuka
2003-03-11,-5.111111111111111,0.0,nuka,nuka
2003-03-12,-11.222222222222221,0.0,nuka,nuka
2003-03-13,-17.22222222222222,0.0,nuka,nuka
2003-03-14,-14.277777777777779,0.0,nuka,nuka
2003-03-15,-1.3888888888888888,5.080000000000072,nuka,nuka
2003-03-16,0.777777777777777,0.0,nuka,nuka
2003-03-17,-2.2777777777777786,0.0,nuka,nuka
2003-03-18,-4.222222222222223,7.619999999999927,nuka,nuka
2003-03-19,-3.3888888888888897,0.0,nuka,nuka
2003-03-20,-9.0,0.0,nuka,nuka
2003-03-21,-12.722222222222221,0.0,nuka,nuka
2003-03-22,-12.222222222222221,0.0,nuka,nuka
2003-03-23,-7.722222222222222,0.0,nuka,nuka
2003-03-24,-3.7777777777777777,0.0,nuka,nuka
2003-03-25,0.8888888888888897,5.080000000000072,nuka,nuka
2003-03-26,-0.11111111111111072,0.0,nuka,nuka
2003-03-27,-1.3888888888888888,0.0,nuka,nuka
2003-03-28,-2.2222222222222223,2.5399999999998553,nuka,nuka
2003-03-29,-2.7777777777777777,0.0,nuka,nuka
2003-03-30,-4.277777777777778,2.5399999999998553,nuka,nuka
2003-03-31,-3.4268,10.160000000000144,mfb,nuka
2003-04-01,-3.277777777777777,10.160000000000144,nuka,nuka
2003-04-02,-2.7777777777777777,0.0,nuka,nuka
2003-04-03,-2.7777777777777777,0.0,nuka,nuka
2003-04-04,-3.111111111111112,0.0,nuka,nuka
2003-04-05,-4.277777777777778,0.0,nuka,nuka
2003-04-06,-3.888888888888889,0.0,nuka,nuka
2003-04-07,-1.3888888888888888,0.0,nuka,nuka
2003-04-08,-0.8888888888888897,0.0,nuka,nuka
2003-04-09,0.6111111111111119,2.5399999999998553,nuka,nuka
2003-04-10,1.2222222222222239,10.160000000000144,nuka,nuka
2003-04-11,2.3888888888888875,0.0,nuka,nuka
2003-04-12,1.722222222222223,2.5399999999998553,nuka,nuka
2003-04-13,2.1111111111111094,5.080000000000072,nuka,nuka
2003-04-14,1.2222222222222239,0.0,nuka,nuka
2003-04-15,-0.6463000000000003,0.0,mfb,nuka
2003-04-16,-0.22222222222222143,5.080000000000072,nuka,nuka
2003-04-17,0.38888888888889045,0.0,nuka,nuka
2003-04-18,3.111111111111112,2.5399999999998553,nuka,nuka
2003-04-19,3.2222222222222205,0.0,nuka,nuka
2003-04-20,1.2777777777777761,0.0,nuka,nuka
2003-04-21,0.6111111111111119,12.7,nuka,nuka
2003-04-22,1.8888888888888882,30.48000000000007,nuka,nuka
2003-04-23,4.777777777777779,12.7,nuka,nuka
2003-04-24,4.111111111111111,0.0,nuka,nuka
2003-04-25,4.8888888888888875,0.0,nuka,nuka
2003-04-26,6.722222222222223,0.0,nuka,nuka
2003-04-27,3.6515,0.0,mfb,nuka
2003-04-28,5.611111111111112,0.0,nuka,nuka
2003-04-29,7.3888888888888875,0.0,nuka,nuka
2003-04-30,8.38888888888889,0.0,nuka,nuka
2003-05-01,7.000000000000001,0.0,nuka,nuka
2003-05-02,9.611111111111109,0.0,nuka,nuka
2003-05-03,6.888888888888888,0.0,nuka,nuka
2003-05-04,3.2222222222222205,0.0,nuka,nuka
2003-05-05,2.3888888888888875,0.0,nuka,nuka
2003-05-06,3.277777777777777,0.0,nuka,nuka
2003-05-07,4.5845,0.0,mfb,nuka
2003-05-08,3.3888888888888897,0.0,nuka,nuka
2003-05-09,2.4278000000000004,2.5399999999998553,mfb,nuka
2003-05-10,1.722222222222223,58.41999999999992,nuka,nuka
2003-05-11,2.8888888888888906,20.320000000000288,nuka,nuka
2003-05-12,0.99,0.0,mfb,nuka
2003-05-13,0.9999999999999984,0.0,nuka,nuka
2003-05-14,2.6111111111111125,0.0,nuka,nuka
2003-05-15,4.222222222222223,2.5399999999998553,nuka,nuka
2003-05-16,4.2777777777777795,0.0,nuka,nuka
2003-05-17,3.111111111111112,0.0,nuka,nuka
2003-05-18,3.3888888888888897,0.0,nuka,nuka
2003-05-19,5.0,0.0,nuka,nuka
2003-05-20,5.277777777777778,0.0,nuka,nuka
2003-05-21,7.11111111111111,0.0,nuka,nuka
2003-05-22,7.222222222222222,0.0,nuka,nuka
2003-05-23,8.277777777777779,0.0,nuka,nuka
2003-05-24,8.11111111111111,0.0,nuka,nuka
2003-05-25,7.88888888888889,0.0,nuka,nuka
2003-05-26,7.000000000000001,0.0,nuka,nuka
2003-05-27,5.38888888888889,7.619999999999927,nuka,nuka
2003-05-28,7.11111111111111,30.48000000000007,nuka,nuka
2003-05-29,7.88888888888889,0.0,nuka,nuka
2003-05-30,8.11111111111111,0.0,nuka,nuka
2003-05-31,6.388888888888889,0.0,nuka,nuka
2003-06-01,4.777777777777779,5.080000000000072,nuka,nuka
2003-06-02,6.277777777777776,12.7,nuka,nuka
2003-06-03,7.777777777777778,0.0,nuka,nuka
2003-06-04,7.277777777777778,0.0,nuka,nuka
2003-06-05,6.611111111111111,0.0,nuka,nuka
2003-06-06,5.777777777777777,27.939999999999856,nuka,nuka
2003-06-07,6.611111111111111,20.319999999999926,nuka,nuka
2003-06-08,6.7777777777777795,0.0,nuka,nuka
2003-06-09,8.277777777777779,0.0,nuka,nuka
2003-06-10,9.000000000000002,0.0,nuka,nuka
2003-06-11,9.000000000000002,5.080000000000072,nuka,nuka
2003-06-12,11.722222222222221,0.0,nuka,nuka
2003-06-13,12.222222222222221,0.0,nuka,nuka
2003-06-14,8.722222222222223,0.0,nuka,nuka
2003-06-15,7.88888888888889,5.080000000000072,nuka,nuka
2003-06-16,9.222222222222221,5.080000000000072,nuka,nuka
2003-06-17,8.2548,0.0,mfb,nuka
2003-06-18,9.38888888888889,0.0,nuka,nuka
2003-06-19,9.611111111111109,0.0,nuka,nuka
2003-06-20,8.277777777777779,0.0,nuka,nuka
2003-06-21,7.11111111111111,2.5399999999998553,nuka,nuka
2003-06-22,9.5,0.0,nuka,nuka
2003-06-23,8.0,5.080000000000072,nuka,nuka
2003-06-24,7.000000000000001,10.160000000000144,nuka,nuka
2003-06-25,6.611111111111111,35.55999999999978,nuka,nuka
2003-06-26,7.000000000000001,17.780000000000072,nuka,nuka
2003-06-27,7.6111111111111125,12.7,nuka,nuka
2003-06-28,11.722222222222221,0.0,nuka,nuka
2003-06-29,12.3578,0.0,mfb,nuka
2003-06-30,14.11111111111111,0.0,nuka,nuka
2003-07-01,11.777777777777779,0.0,nuka,nuka
2003-07-02,-38.22222222222222,0.0,nuka,nuka
2003-07-03,12.222222222222221,2.5399999999998553,nuka,nuka
2003-07-04,13.722222222222223,0.0,nuka,nuka
2003-07-05,10.61111111111111,0.0,nuka,nuka
2003-07-06,12.111111111111109,2.5400000000002163,nuka,nuka
2003-07-07,16.48,0.0,mfb,nuka
2003-07-08,19.111111111111114,0.0,nuka,nuka
2003-07-09,14.38888888888889,0.0,nuka,nuka
2003-07-10,12.611111111111112,0.0,nuka,nuka
2003-07-11,10.61111111111111,0.0,nuka,nuka
2003-07-12,13.777777777777777,0.0,nuka,nuka
2003-07-13,17.88888888888889,0.0,nuka,nuka
2003-07-14,15.222222222222221,0.0,nuka,nuka
2003-07-15,12.222222222222221,0.0,nuka,nuka
2003-07-16,10.999999999999998,0.0,nuka,nuka
2003-07-17,10.277777777777779,0.0,nuka,nuka
2003-07-18,11.500000000000002,0.0,nuka,nuka
2003-07-19,13.277777777777779,0.0,nuka,nuka
2003-07-20,15.61111111111111,0.0,nuka,nuka
2003-07-21,11.222222222222223,0.0,nuka,nuka
2003-07-22,11.38888888888889,7.619999999999927,nuka,nuka
2003-07-23,10.0,0.0,nuka,nuka
2003-07-24,9.888888888888888,2.5399999999998553,nuka,nuka
2003-07-25,10.111111111111112,35.560000000000144,nuka,nuka
2003-07-26,10.722222222222221,7.619999999999927,nuka,nuka
2003-07-27,9.777777777777779,0.0,nuka,nuka
2003-07-28,9.38888888888889,7.619999999999927,nuka,nuka
2003-07-29,9.11111111111111,12.7,nuka,nuka
2003-07-30,10.111111111111112,5.080000000000072,nuka,nuka
2003-07-31,12.388888888888888,0.0,nuka,nuka
2003-08-01,11.88888888888889,0.0,nuka,nuka
2003-08-02,12.111111111111109,0.0,nuka,nuka
2003-08-03,10.777777777777779,0.0,nuka,nuka
2003-08-04,11.61111111111111,0.0,nuka,nuka
2003-08-05,12.611111111111112,0.0,nuka,nuka
2003-08-06,12.888888888888891,0.0,nuka,nuka
2003-08-07,15.61111111111111,0.0,nuka,nuka
2003-08-08,18.22222222222222,0.0,nuka,nuka
2003-08-09,15.88888888888889,0.0,nuka,nuka
2003-08-10,15.11111111111111,0.0,nuka,nuka
2003-08-11,11.722222222222221,0.0,nuka,nuka
2003-08-12,10.88888888888889,7.619999999999927,nuka,nuka
2003-08-13,10.777777777777779,12.7,nuka,nuka
2003-08-14,11.38888888888889,83.82000000000028,nuka,nuka
2003-08-15,10.88888888888889,22.859999999999783,nuka,nuka
2003-08-16,8.88888888888889,22.86000000000014,nuka,nuka
2003-08-17,9.6684,33.019999999999925,mfb,nuka
2003-08-18,8.61111111111111,0.0,nuka,nuka
2003-08-19,8.38888888888889,0.0,nuka,nuka
2003-08-20,8.722222222222223,43.18000000000007,nuka,nuka
2003-08-21,9.777777777777779,0.0,nuka,nuka
2003-08-22,11.222222222222223,0.0,nuka,nuka
2003-08-23,30.88888888888889,0.0,nuka,nuka
2003-08-24,10.111111111111112,0.0,nuka,nuka
2003-08-25,9.277777777777779,0.0,nuka,nuka
2003-08-26,9.888888888888888,25.399999999999636,nuka,nuka
2003-08-27,10.277777777777779,20.320000000000288,nuka,nuka
2003-08-28,10.0,38.099999999999994,nuka,nuka
2003-08-29,10.61111111111111,63.5,nuka,nuka
2003-08-30,9.000000000000002,25.4,nuka,nuka
2003-08-31,8.11111111111111,2.5399999999998553,nuka,nuka
2003-09-01,9.722222222222221,0.0,nuka,nuka
2003-09-02,10.88888888888889,0.0,nuka,nuka
2003-09-03,10.111111111111112,0.0,nuka,nuka
2003-09-04,8.38888888888889,0.0,nuka,nuka
2003-09-05,8.277777777777779,0.0,nuka,nuka
2003-09-06,9.2828,0.0,mfb,nuka
2003-09-07,8.6262,0.0,mfb,nuka
2003-09-08,9.2828,0.0,mfb,nuka
2003-09-09,9.2828,0.0,mfb,nuka
2003-09-10,9.939400000000001,0.0,mfb,nuka
2003-09-11,9.2828,0.0,mfb,nuka
2003-09-12,8.6262,0.0,mfb,nuka
2003-09-13,6.656400000000001,0.0,mfb,nuka
2003-09-14,6.656400000000001,0.0,mfb,nuka
2003-09-15,6.656400000000001,2.5399999999998553,mfb,nuka
2003-09-16,6.656400000000001,0.0,mfb,nuka
2003-09-17,5.343200000000001,0.0,mfb,nuka
2003-09-18,5.343200000000001,0.0,mfb,nuka
2003-09-19,4.686599999999999,0.0,mfb,nuka
2003-09-20,5.343200000000001,2.5400000000005774,mfb,nuka
2003-09-21,5.343200000000001,10.159999999999421,mfb,nuka
2003-09-22,7.313000000000001,0.0,mfb,nuka
2003-09-23,5.9998,0.0,mfb,nuka
2003-09-24,5.9998,5.080000000000433,mfb,nuka
2003-09-25,7.313000000000001,0.0,mfb,nuka
2003-09-26,7.969599999999999,2.5399999999998553,mfb,nuka
2003-09-27,10.596,0.0,mfb,nuka
2003-09-28,10.596,0.0,mfb,nuka
2003-09-29,10.596,30.47999999999971,mfb,nuka
2003-09-30,9.939400000000001,50.8,mfb,nuka
2003-10-01,7.6495999999999995,0.0,mfb,nuka
2003-10-02,5.5085,91.44,mfb,nuka
2003-10-03,6.222199999999999,48.26,mfb,nuka
2003-10-04,6.9359,38.099999999999994,mfb,nuka
2003-10-05,6.222199999999999,17.780000000000005,mfb,nuka
2003-10-06,5.5085,25.399999999999977,mfb,nuka
2003-10-07,4.081099999999999,66.04000000000003,mfb,nuka
2003-10-08,2.653699999999999,38.099999999999994,mfb,nuka
2003-10-09,1.94,17.77999999999998,mfb,nuka
2003-10-10,1.1111111111111112,0.0,nuka,nuka
2003-10-11,1.5000000000000016,53.33999999999999,nuka,nuka
2003-10-12,1.6111111111111103,0.0,nuka,nuka
2003-10-13,3.2222222222222205,0.0,nuka,nuka
2003-10-14,5.611111111111112,12.700000000000044,nuka,nuka
2003-10-15,5.0,40.639999999999944,nuka,nuka
2003-10-16,3.3888888888888897,7.620000000000018,nuka,nuka
2003-10-17,4.8888888888888875,0.0,nuka,nuka
2003-10-18,1.2222222222222239,0.0,nuka,nuka
2003-10-19,0.7222222222222207,25.4,nuka,nuka
2003-10-20,1.7777777777777795,22.859999999999964,nuka,nuka
2003-10-21,2.3888888888888875,0.0,nuka,nuka
2003-10-22,3.7222222222222237,0.0,nuka,nuka
2003-10-23,3.888888888888889,0.0,nuka,nuka
2003-10-24,4.111111111111111,0.0,nuka,nuka
2003-10-25,3.7222222222222237,10.160000000000053,nuka,nuka
2003-10-26,3.7222222222222237,22.859999999999964,nuka,nuka
2003-10-27,2.653699999999999,30.47999999999998,mfb,nuka
2003-10-28,3.277777777777777,12.7,nuka,nuka
2003-10-29,-7.722222222222222,0.0,nuka,nuka
2003-10-30,4.777777777777779,2.540000000000036,nuka,nuka
2003-10-31,5.888888888888889,0.0,nuka,nuka
2003-11-01,5.277777777777778,0.0,nuka,nuka
2003-11-02,5.0,2.540000000000036,nuka,nuka
2003-11-03,4.500000000000001,0.0,nuka,nuka
2003-11-04,4.2777777777777795,0.0,nuka,nuka
2003-11-05,-7.722222222222222,2.539999999999946,nuka,nuka
2003-11-06,4.222222222222223,2.540000000000036,nuka,nuka
2003-11-07,2.8888888888888906,17.77999999999998,nuka,nuka
2003-11-08,3.3888888888888897,10.159999999999963,nuka,nuka
2003-11-09,2.2222222222222223,10.160000000000053,nuka,nuka
2003-11-10,0.22222222222222143,0.0,nuka,nuka
2003-11-11,-0.2777777777777778,5.079999999999981,nuka,nuka
2003-11-12,-2.7777777777777777,15.240000000000036,nuka,nuka
2003-11-13,-5.777777777777777,0.0,nuka,nuka
2003-11-14,-9.277777777777779,0.0,nuka,nuka
2003-11-15,-11.38888888888889,0.0,nuka,nuka
2003-11-16,-10.722222222222221,0.0,nuka,nuka
2003-11-17,-12.277777777777779,0.0,nuka,nuka
2003-11-18,-10.722222222222221,0.0,nuka,nuka
2003-11-19,-3.2222222222222228,0.0,nuka,nuka
2003-11-20,-0.3888888888888885,2.539999999999946,nuka,nuka
2003-11-21,1.1111111111111112,10.160000000000053,nuka,nuka
2003-11-22,-1.7777777777777775,12.7,nuka,nuka
2003-11-23,-3.277777777777777,0.0,nuka,nuka
2003-11-24,0.7222222222222207,5.079999999999981,nuka,nuka
2003-11-25,-7.388888888888889,0.0,nuka,nuka
2003-11-26,-13.0,0.0,nuka,nuka
2003-11-27,-9.277777777777779,0.0,nuka,nuka
2003-11-28,-4.500000000000001,2.539999999999946,nuka,nuka
2003-11-29,-5.722222222222222,5.080000000000072,nuka,nuka
2003-11-30,-6.388888888888889,5.079999999999981,nuka,nuka
2003-12-01,-11.61111111111111,2.539999999999946,nuka,nuka
2003-12-02,-12.777777777777779,0.0,nuka,nuka
2003-12-03,-1.2777777777777781,0.0,nuka,nuka
2003-12-04,1.3888888888888888,55.88000000000007,nuka,nuka
2003-12-05,-3.888888888888889,27.939999999999944,nuka,nuka
2003-12-06,-5.611111111111112,0.0,nuka,nuka
2003-12-07,-1.2222222222222219,0.0,nuka,nuka
2003-12-08,-0.22222222222222143,2.540000000000036,nuka,nuka
2003-12-09,0.9999999999999984,20.320000000000018,nuka,nuka
2003-12-10,-0.3888888888888885,33.019999999999925,nuka,nuka
2003-12-11,-0.7222222222222227,0.0,nuka,nuka
2003-12-12,-0.6111111111111119,5.080000000000072,nuka,nuka
2003-12-13,-1.8888888888888882,5.079999999999892,nuka,nuka
2003-12-14,-1.7777777777777775,10.160000000000144,nuka,nuka
2003-12-15,-1.2222222222222219,12.7,nuka,nuka
2003-12-16,-5.277777777777778,5.079999999999892,nuka,nuka
2003-12-17,-4.388888888888888,2.540000000000036,nuka,nuka
2003-12-18,-4.500000000000001,0.0,nuka,nuka
2003-12-19,-6.388888888888889,0.0,nuka,nuka
2003-12-20,-4.1305000000000005,0.0,mfb,nuka
2003-12-21,-4.277777777777778,0.0,nuka,nuka
2003-12-22,-9.0,0.0,nuka,nuka
2003-12-23,-9.777777777777779,7.619999999999927,nuka,nuka
2003-12-24,-11.222222222222221,2.540000000000036,nuka,nuka
2003-12-25,-10.777777777777779,0.0,nuka,nuka
2003-12-26,-12.0,0.0,nuka,nuka
2003-12-27,-7.000000000000001,0.0,nuka,nuka
2003-12-28,-0.6111111111111119,5.080000000000072,nuka,nuka
2003-12-29,-2.4942999999999995,5.079999999999892,mfb,nuka
2003-12-30,-2.2222222222222223,22.86000000000014,nuka,nuka
2003-12-31,-4.0,0.0,nuka,nuka
2004-01-01,-7.888888888888889,0.0,nuka,nuka
2004-01-02,-1.3888888888888888,0.0,nuka,nuka
2004-01-03,-7.222222222222222,0.0,nuka,nuka
2004-01-04,-9.777777777777779,0.0,nuka,nuka
2004-01-05,-6.722222222222223,0.0,nuka,nuka
2004-01-06,-6.611111111111111,0.0,nuka,nuka
2004-01-07,-13.11111111111111,0.0,nuka,nuka
2004-01-08,-10.88888888888889,0.0,nuka,nuka
2004-01-09,-2.6111111111111107,20.319999999999926,nuka,nuka
2004-01-10,-4.888888888888889,12.7,nuka,nuka
2004-01-11,-5.388888888888889,2.540000000000036,nuka,nuka
2004-01-12,-7.222222222222222,2.540000000000036,nuka,nuka
2004-01-13,-8.61111111111111,0.0,nuka,nuka
2004-01-14,-10.61111111111111,0.0,nuka,nuka
2004-01-15,-14.777777777777779,0.0,nuka,nuka
2004-01-16,-18.61111111111111,0.0,nuka,nuka
2004-01-17,-13.0,0.0,nuka,nuka
2004-01-18,-14.722222222222221,0.0,nuka,nuka
2004-01-19,-4.111111111111111,0.0,nuka,nuka
2004-01-20,1.3888888888888888,10.159999999999963,nuka,nuka
2004-01-21,1.3888888888888888,2.540000000000036,nuka,nuka
2004-01-22,-2.6111111111111107,22.859999999999964,nuka,nuka
2004-01-23,-4.611111111111111,5.079999999999892,nuka,nuka
